0,1,2,3,4,5,6,7,8,9
-1.6276596784591675,-0.2607693374156952,2.0779733657836914,-0.43045175075531006,-1.8449400663375854,5.072173595428467,0.6266657710075378,-0.5514886379241943,-0.3088510036468506,-0.6233546137809753
-1.6276596784591675,-0.2607693374156952,2.0779733657836914,-0.43045175075531006,-1.8449400663375854,5.072173595428467,0.6266657710075378,-0.5514886379241943,-0.3088510036468506,-0.6233546137809753
-1.6276596784591675,-0.2607693374156952,2.0779733657836914,-0.43045175075531006,-1.8449400663375854,5.072173595428467,0.6266657710075378,-0.5514886379241943,-0.3088510036468506,-0.6233546137809753
-1.6276596784591675,-0.2607693374156952,2.0779733657836914,-0.43045175075531006,-1.8449400663375854,5.072173595428467,0.6266657710075378,-0.5514886379241943,-0.3088510036468506,-0.6233546137809753
-1.1996742486953735,-0.4521912932395935,1.9212075471878052,-0.6358136534690857,-0.8179022669792175,5.138614177703857,1.119558572769165,-1.1031194925308228,-0.2433505356311798,-0.5449816584587097
-1.1996742486953735,-0.4521912932395935,1.9212075471878052,-0.6358136534690857,-0.8179022669792175,5.138614177703857,1.119558572769165,-1.1031194925308228,-0.2433505356311798,-0.5449816584587097
-1.1996742486953735,-0.4521912932395935,1.9212075471878052,-0.6358136534690857,-0.8179022669792175,5.138614177703857,1.119558572769165,-1.1031194925308228,-0.2433505356311798,-0.5449816584587097
-1.1996742486953735,-0.4521912932395935,1.9212075471878052,-0.6358136534690857,-0.8179022669792175,5.138614177703857,1.119558572769165,-1.1031194925308228,-0.2433505356311798,-0.5449816584587097
-1.5101679563522339,-0.3851591646671295,1.8176378011703491,-0.797983705997467,-0.009146863594651222,5.398155212402344,1.3680070638656616,-1.0675978660583496,-0.27002233266830444,-0.41466471552848816
-1.5101679563522339,-0.3851591646671295,1.8176378011703491,-0.797983705997467,-0.009146863594651222,5.398155212402344,1.3680070638656616,-1.0675978660583496,-0.27002233266830444,-0.41466471552848816
-1.5101679563522339,-0.3851591646671295,1.8176378011703491,-0.797983705997467,-0.009146863594651222,5.398155212402344,1.3680070638656616,-1.0675978660583496,-0.27002233266830444,-0.41466471552848816
-1.5101679563522339,-0.3851591646671295,1.8176378011703491,-0.797983705997467,-0.009146863594651222,5.398155212402344,1.3680070638656616,-1.0675978660583496,-0.27002233266830444,-0.41466471552848816
-1.2510986328125,-0.7193958163261414,0.3605959415435791,-1.0263646841049194,-0.7984117865562439,5.133423805236816,1.7271596193313599,-2.1535027027130127,-0.3375130593776703,0.7068033218383789
-1.2510986328125,-0.7193958163261414,0.3605959415435791,-1.0263646841049194,-0.7984117865562439,5.133423805236816,1.7271596193313599,-2.1535027027130127,-0.3375130593776703,0.7068033218383789
-1.2510986328125,-0.7193958163261414,0.3605959415435791,-1.0263646841049194,-0.7984117865562439,5.133423805236816,1.7271596193313599,-2.1535027027130127,-0.3375130593776703,0.7068033218383789
-1.2510986328125,-0.7193958163261414,0.3605959415435791,-1.0263646841049194,-0.7984117865562439,5.133423805236816,1.7271596193313599,-2.1535027027130127,-0.3375130593776703,0.7068033218383789
-1.3153802156448364,0.1476520597934723,0.4845598042011261,-0.7197455763816833,-0.803457498550415,5.324765682220459,1.4666345119476318,-0.2851216793060303,-0.3899448812007904,-0.1422940045595169
-1.3153802156448364,0.1476520597934723,0.4845598042011261,-0.7197455763816833,-0.803457498550415,5.324765682220459,1.4666345119476318,-0.2851216793060303,-0.3899448812007904,-0.1422940045595169
-1.3153802156448364,0.1476520597934723,0.4845598042011261,-0.7197455763816833,-0.803457498550415,5.324765682220459,1.4666345119476318,-0.2851216793060303,-0.3899448812007904,-0.1422940045595169
-1.3153802156448364,0.1476520597934723,0.4845598042011261,-0.7197455763816833,-0.803457498550415,5.324765682220459,1.4666345119476318,-0.2851216793060303,-0.3899448812007904,-0.1422940045595169
-2.0920233726501465,0.06163805350661278,0.06914368271827698,-0.3419448137283325,-0.612595796585083,5.263337135314941,1.1748892068862915,-0.1014624610543251,-0.5447216629981995,0.24204863607883453
-2.0920233726501465,0.06163805350661278,0.06914368271827698,-0.3419448137283325,-0.612595796585083,5.263337135314941,1.1748892068862915,-0.1014624610543251,-0.5447216629981995,0.24204863607883453
-2.0920233726501465,0.06163805350661278,0.06914368271827698,-0.3419448137283325,-0.612595796585083,5.263337135314941,1.1748892068862915,-0.1014624610543251,-0.5447216629981995,0.24204863607883453
-2.0920233726501465,0.06163805350661278,0.06914368271827698,-0.3419448137283325,-0.612595796585083,5.263337135314941,1.1748892068862915,-0.1014624610543251,-0.5447216629981995,0.24204863607883453
-0.001432509976439178,1.059022307395935,-0.21303099393844604,0.2566411793231964,-1.0897471904754639,5.153014183044434,1.2837634086608887,-0.04717905446887016,-0.4308871328830719,-0.02481772005558014
-0.001432509976439178,1.059022307395935,-0.21303099393844604,0.2566411793231964,-1.0897471904754639,5.153014183044434,1.2837634086608887,-0.04717905446887016,-0.4308871328830719,-0.02481772005558014
-0.001432509976439178,1.059022307395935,-0.21303099393844604,0.2566411793231964,-1.0897471904754639,5.153014183044434,1.2837634086608887,-0.04717905446887016,-0.4308871328830719,-0.02481772005558014
-0.001432509976439178,1.059022307395935,-0.21303099393844604,0.2566411793231964,-1.0897471904754639,5.153014183044434,1.2837634086608887,-0.04717905446887016,-0.4308871328830719,-0.02481772005558014
-1.269263744354248,0.36450278759002686,-0.47939416766166687,0.3049496114253998,-0.42046481370925903,5.1540141105651855,1.2380259037017822,-0.05753152817487717,-0.4273569583892822,0.46316632628440857
-1.269263744354248,0.36450278759002686,-0.47939416766166687,0.3049496114253998,-0.42046481370925903,5.1540141105651855,1.2380259037017822,-0.05753152817487717,-0.4273569583892822,0.46316632628440857
-1.269263744354248,0.36450278759002686,-0.47939416766166687,0.3049496114253998,-0.42046481370925903,5.1540141105651855,1.2380259037017822,-0.05753152817487717,-0.4273569583892822,0.46316632628440857
-1.269263744354248,0.36450278759002686,-0.47939416766166687,0.3049496114253998,-0.42046481370925903,5.1540141105651855,1.2380259037017822,-0.05753152817487717,-0.4273569583892822,0.46316632628440857
-1.7696318626403809,-0.6296471953392029,-0.11655812710523605,0.3291627764701843,-0.9442015886306763,5.011716842651367,0.7506445050239563,0.972215473651886,-0.5832695364952087,-0.4115569293498993
