-0.6256,1.1548 ,0.7872 ,0.6549 ,-0.9399,-0.6549,0.9869 ,-0.2095,-1.6050,-0.6174
-0.6256,1.1548 ,0.7872 ,0.6548 ,-0.9399,-0.6548,0.9869 ,-0.2095,-1.6050,-0.6174
-0.6256,1.1548 ,0.7872 ,0.6547 ,-0.9399,-0.6547,0.9869 ,-0.2095,-1.6050,-0.6174
-0.6240,1.1548 ,0.7872 ,0.6544 ,-0.9399,-0.6544,0.9869 ,-0.2095,-1.6050,-0.6174
-0.6874,1.1548 ,0.8121 ,0.6985 ,-0.9793,-0.6983,0.8039 ,-0.3017,-1.5306,-0.4747
-0.6874,1.1548 ,0.8121 ,0.6984 ,-0.9793,-0.6982,0.8039 ,-0.3017,-1.5306,-0.4747
-0.6874,1.1548 ,0.8121 ,0.6984 ,-0.9768,-0.6982,0.8039 ,-0.3017,-1.5306,-0.4747
-0.6874,1.1548 ,0.8121 ,0.6983 ,-0.9768,-0.6981,0.8039 ,-0.3017,-1.5306,-0.4747
-0.7353,1.1548 ,0.8305 ,0.7327 ,-1.0107,-0.7323,0.6990 ,-0.3478,-1.4840,-0.3914
-0.7334,1.1548 ,0.8305 ,0.7326 ,-1.0107,-0.7322,0.6990 ,-0.3478,-1.4840,-0.3914
-0.7334,1.1548 ,0.8305 ,0.7326 ,-1.0107,-0.7322,0.6990 ,-0.3478,-1.4840,-0.3914
-0.7334,1.1548 ,0.8305 ,0.7325 ,-1.0107,-0.7321,0.6990 ,-0.3478,-1.4840,-0.3914
-0.8061,0.7487 ,0.7513 ,0.7643 ,-0.8347,-0.7659,-0.4538,-0.7375,-0.6699,0.5194 
-0.8061,0.7487 ,0.7513 ,0.7642 ,-0.8347,-0.7658,-0.4487,-0.7123,-0.6699,0.5194 
-0.8061,0.7487 ,0.7513 ,0.7641 ,-0.8347,-0.7657,-0.4487,-0.7123,-0.6699,0.5194 
-0.8061,0.7487 ,0.7513 ,0.7641 ,-0.8347,-0.7657,-0.4487,-0.7123,-0.6699,0.5194 
-0.7652,0.7816 ,0.7394 ,0.7359 ,-0.8270,-0.7375,-0.2799,-0.6453,-0.7676,0.3849 
-0.7652,0.7816 ,0.7394 ,0.7358 ,-0.8270,-0.7375,-0.2799,-0.6453,-0.7676,0.3849 
-0.7652,0.7816 ,0.7394 ,0.7357 ,-0.8270,-0.7373,-0.2799,-0.6453,-0.7676,0.3849 
-0.7652,0.7816 ,0.7394 ,0.7356 ,-0.8270,-0.7372,-0.2799,-0.6453,-0.7676,0.3811 
-0.7937,0.6806 ,0.7210 ,0.7538 ,-0.7717,-0.7560,-0.6591,-0.7794,-0.5024,0.6900 
-0.7937,0.6806 ,0.7210 ,0.7538 ,-0.7717,-0.7560,-0.6591,-0.7794,-0.5024,0.6900 
-0.7937,0.6806 ,0.7210 ,0.7537 ,-0.7717,-0.7559,-0.6591,-0.7794,-0.5024,0.6900 
-0.7937,0.6806 ,0.7210 ,0.7536 ,-0.7717,-0.7558,-0.6591,-0.7794,-0.5024,0.6900 
-0.7848,0.6147 ,0.6961 ,0.7398 ,-0.7269,-0.7425,-0.8051,-0.8003,-0.3838,0.8051 
-0.7848,0.6147 ,0.6961 ,0.7397 ,-0.7269,-0.7424,-0.8051,-0.8003,-0.3838,0.8051 
-0.7832,0.6147 ,0.6961 ,0.7397 ,-0.7269,-0.7424,-0.8051,-0.8003,-0.3838,0.8051 
-0.7832,0.6147 ,0.6961 ,0.7396 ,-0.7269,-0.7423,-0.8051,-0.8003,-0.3838,0.8051 
-0.7848,0.5445 ,0.6725 ,0.7348 ,-0.6955,-0.7379,-0.9522,-0.8506,-0.2652,0.9159 
-0.7848,0.5445 ,0.6725 ,0.7347 ,-0.6955,-0.7378,-0.9522,-0.8506,-0.2652,0.9159 
-0.7848,0.5445 ,0.6725 ,0.7347 ,-0.6955,-0.7377,-0.9522,-0.8506,-0.2652,0.9159 
-0.7848,0.5445 ,0.6725 ,0.7346 ,-0.6955,-0.7377,-0.9522,-0.8506,-0.2652,0.9159 
-0.7458,0.6147 ,0.6843 ,0.7151 ,-0.7009,-0.7180,-0.7002,-0.7584,-0.4326,0.7256 
-0.7441,0.6147 ,0.6843 ,0.7149 ,-0.7009,-0.7178,-0.7002,-0.7584,-0.4326,0.7256 
-0.7441,0.6147 ,0.6843 ,0.7148 ,-0.7009,-0.7177,-0.7002,-0.7584,-0.4326,0.7256 
-0.7441,0.6147 ,0.6843 ,0.7148 ,-0.7009,-0.7176,-0.7002,-0.7584,-0.4326,0.7256 
-0.7035,0.7157 ,0.6961 ,0.6903 ,-0.7351,-0.6927,-0.3301,-0.6202,-0.6699,0.4322 
-0.7035,0.7157 ,0.6961 ,0.6902 ,-0.7351,-0.6926,-0.3301,-0.6202,-0.6699,0.4322 
-0.7035,0.7157 ,0.6961 ,0.6900 ,-0.7351,-0.6924,-0.3301,-0.6202,-0.6699,0.4322 
-0.7035,0.7157 ,0.6961 ,0.6899 ,-0.7351,-0.6923,-0.3301,-0.6202,-0.6699,0.4322 
-0.7334,0.6147 ,0.6786 ,0.7049 ,-0.7060,-0.7077,-0.6272,-0.7375,-0.4559,0.6659 
-0.7334,0.6147 ,0.6786 ,0.7048 ,-0.7060,-0.7076,-0.6272,-0.7375,-0.4559,0.6659 
-0.7334,0.6147 ,0.6786 ,0.7047 ,-0.7060,-0.7076,-0.6272,-0.7375,-0.4559,0.6659 
-0.7334,0.6147 ,0.6786 ,0.7045 ,-0.7033,-0.7073,-0.6272,-0.7375,-0.4559,0.6659 
-0.7035,0.9550 ,0.7578 ,0.6980 ,-0.8742,-0.6990,0.2600 ,-0.4609,-1.1258,-0.0430
-0.7035,0.9550 ,0.7578 ,0.6979 ,-0.8742,-0.6989,0.2600 ,-0.4609,-1.1258,-0.0430
-0.7035,0.9550 ,0.7578 ,0.6979 ,-0.8742,-0.6988,0.2600 ,-0.4609,-1.1258,-0.0430
-0.7035,0.9550 ,0.7578 ,0.6977 ,-0.8742,-0.6986,0.2600 ,-0.4609,-1.1258,-0.0430
-0.7264,1.0516 ,0.7937 ,0.7163 ,-0.9502,-0.7166,0.4658 ,-0.4148,-1.2933,-0.2131
-0.7264,1.0516 ,0.7937 ,0.7162 ,-0.9502,-0.7165,0.4658 ,-0.4148,-1.2933,-0.2131
-0.7264,1.0516 ,0.7937 ,0.7162 ,-0.9502,-0.7165,0.4658 ,-0.4148,-1.2933,-0.2131
-0.7264,1.0516 ,0.7937 ,0.7161 ,-0.9502,-0.7164,0.4658 ,-0.4148,-1.2933,-0.2131
-0.7423,1.3590 ,0.8729 ,0.7280 ,-1.1605,-0.7263,1.2521 ,-0.1844,-1.8911,-0.8670
-0.7423,1.3590 ,0.8729 ,0.7279 ,-1.1605,-0.7262,1.2521 ,-0.1844,-1.8911,-0.8670
-0.7423,1.3590 ,0.8729 ,0.7279 ,-1.1580,-0.7262,1.2521 ,-0.1844,-1.8911,-0.8670
-0.7423,1.3590 ,0.8729 ,0.7278 ,-1.1580,-0.7262,1.2521 ,-0.1844,-1.8911,-0.8670
-0.7900,1.1219 ,0.8664 ,0.7881 ,-1.0029,-0.7876,0.3974 ,-0.4819,-1.3398,-0.1306
-0.7900,1.1219 ,0.8664 ,0.7878 ,-1.0029,-0.7873,0.3974 ,-0.4819,-1.3398,-0.1306
-0.7900,1.1219 ,0.8664 ,0.7877 ,-1.0029,-0.7872,0.3974 ,-0.4819,-1.3398,-0.1306
-0.7900,1.1219 ,0.8664 ,0.7876 ,-1.0029,-0.7871,0.3974 ,-0.4819,-1.3398,-0.1306
-0.7687,1.2251 ,0.8729 ,0.7666 ,-1.0609,-0.7656,0.7355 ,-0.3729,-1.5561,-0.4154
-0.7687,1.2251 ,0.8729 ,0.7665 ,-1.0609,-0.7656,0.7355 ,-0.3729,-1.5561,-0.4154
-0.7687,1.2251 ,0.8729 ,0.7662 ,-1.0609,-0.7653,0.7355 ,-0.3729,-1.5561,-0.4154
-0.7687,1.2251 ,0.8729 ,0.7662 ,-1.0609,-0.7652,0.7355 ,-0.3729,-1.5561,-0.4154
