0,1,2,3,4,5,6,7,8,9
-1.6342813968658447,1.3724088668823242,1.4822511672973633,-1.7341138124465942,-2.241316795349121,-1.4601634740829468,2.1817121505737305,0.4962390065193176,0.3081255257129669,1.8483506441116333
-1.6342813968658447,1.3724088668823242,1.4822511672973633,-1.7341138124465942,-2.241316795349121,-1.4601634740829468,2.1817121505737305,0.4962390065193176,0.3081255257129669,1.8483506441116333
-1.6400469541549683,1.4641772508621216,1.4002820253372192,-1.7363168001174927,-2.3071365356445312,-1.4163264036178589,2.0433719158172607,-0.10165856778621674,-0.6610846519470215,2.1794517040252686
-1.6400469541549683,1.4641772508621216,1.4002820253372192,-1.7363168001174927,-2.3071365356445312,-1.4163264036178589,2.0433719158172607,-0.10165856778621674,-0.6610846519470215,2.1794517040252686
-1.3370616436004639,1.2733917236328125,1.1216623783111572,-1.5662516355514526,-2.5621495246887207,-1.404285192489624,2.206777572631836,0.9612939357757568,0.19352874159812927,1.8261228799819946
-1.3370616436004639,1.2733917236328125,1.1216623783111572,-1.5662516355514526,-2.5621495246887207,-1.404285192489624,2.206777572631836,0.9612939357757568,0.19352874159812927,1.8261228799819946
-1.5434575080871582,1.3104891777038574,1.2656155824661255,-1.592631459236145,-2.407959222793579,-1.3999903202056885,2.2308552265167236,1.0185281038284302,1.1600044965744019,2.0946545600891113
-1.5434575080871582,1.3104891777038574,1.2656155824661255,-1.592631459236145,-2.407959222793579,-1.3999903202056885,2.2308552265167236,1.0185281038284302,1.1600044965744019,2.0946545600891113
-1.595105767250061,1.4413319826126099,1.159149408340454,-1.6006900072097778,-2.5479984283447266,-1.4367942810058594,2.2546043395996094,0.9599121809005737,0.5973975658416748,1.8543459177017212
-1.595105767250061,1.4413319826126099,1.159149408340454,-1.6006900072097778,-2.5479984283447266,-1.4367942810058594,2.2546043395996094,0.9599121809005737,0.5973975658416748,1.8543459177017212
-1.1034375429153442,0.5065965056419373,0.9253295063972473,-1.3638036251068115,-2.0348470211029053,-1.406872272491455,2.4487528800964355,1.778014063835144,1.4664649963378906,1.8892571926116943
-1.1034375429153442,0.5065965056419373,0.9253295063972473,-1.3638036251068115,-2.0348470211029053,-1.406872272491455,2.4487528800964355,1.778014063835144,1.4664649963378906,1.8892571926116943
-1.6377321481704712,-0.5800181031227112,1.4820857048034668,-1.7028299570083618,-2.3605880737304688,-1.319340467453003,2.2284915447235107,0.7836931347846985,0.8984543681144714,2.2158970832824707
-1.6377321481704712,-0.5800181031227112,1.4820857048034668,-1.7028299570083618,-2.3605880737304688,-1.319340467453003,2.2284915447235107,0.7836931347846985,0.8984543681144714,2.2158970832824707
-0.5274872779846191,-0.9881013631820679,0.647833526134491,-1.3310190439224243,-2.6663639545440674,-1.345747470855713,2.383251667022705,1.8644025325775146,1.9307117462158203,1.6278868913650513
-0.5274872779846191,-0.9881013631820679,0.647833526134491,-1.3310190439224243,-2.6663639545440674,-1.345747470855713,2.383251667022705,1.8644025325775146,1.9307117462158203,1.6278868913650513
-1.0675129890441895,-0.7027202844619751,1.3994166851043701,-1.7340809106826782,-1.8654953241348267,-1.4784877300262451,2.441251516342163,1.0408443212509155,0.2767922878265381,1.8472484350204468
-1.0675129890441895,-0.7027202844619751,1.3994166851043701,-1.7340809106826782,-1.8654953241348267,-1.4784877300262451,2.441251516342163,1.0408443212509155,0.2767922878265381,1.8472484350204468
-0.5079725384712219,-0.49486929178237915,1.183048129081726,-1.683789610862732,-1.4780259132385254,-1.5145065784454346,2.492412567138672,1.2043509483337402,-1.3394745588302612,1.711814284324646
-0.5079725384712219,-0.49486929178237915,1.183048129081726,-1.683789610862732,-1.4780259132385254,-1.5145065784454346,2.492412567138672,1.2043509483337402,-1.3394745588302612,1.711814284324646
-1.0069056749343872,-1.2478594779968262,1.013405203819275,-1.596906065940857,-1.247085452079773,-1.5076555013656616,2.532191276550293,0.9072036147117615,-0.4983495771884918,1.3522374629974365
-1.0069056749343872,-1.2478594779968262,1.013405203819275,-1.596906065940857,-1.247085452079773,-1.5076555013656616,2.532191276550293,0.9072036147117615,-0.4983495771884918,1.3522374629974365
-0.7781849503517151,-0.5975902080535889,1.6572885513305664,-1.6678293943405151,-1.954473614692688,-1.3526394367218018,2.322429656982422,1.0128155946731567,-1.1547776460647583,1.5154635906219482
-0.7781849503517151,-0.5975902080535889,1.6572885513305664,-1.6678293943405151,-1.954473614692688,-1.3526394367218018,2.322429656982422,1.0128155946731567,-1.1547776460647583,1.5154635906219482
1.6291391849517822,-1.0899962186813354,0.8106036186218262,-1.7376805543899536,-2.147230386734009,-1.3797882795333862,2.214022159576416,0.1902729570865631,-1.7177048921585083,1.192302942276001
1.6291391849517822,-1.0899962186813354,0.8106036186218262,-1.7376805543899536,-2.147230386734009,-1.3797882795333862,2.214022159576416,0.1902729570865631,-1.7177048921585083,1.192302942276001
1.2943166494369507,-0.8176983594894409,0.9140257239341736,-1.6271554231643677,-1.082950234413147,-1.5681147575378418,2.5108892917633057,1.0128824710845947,-0.53437340259552,0.9093905091285706
1.2943166494369507,-0.8176983594894409,0.9140257239341736,-1.6271554231643677,-1.082950234413147,-1.5681147575378418,2.5108892917633057,1.0128824710845947,-0.53437340259552,0.9093905091285706
1.0920993089675903,-1.1438566446304321,0.7994000315666199,-1.4143987894058228,-2.208916187286377,-1.4121578931808472,2.3404455184936523,1.044572353363037,-0.32017096877098083,0.6642777919769287
1.0920993089675903,-1.1438566446304321,0.7994000315666199,-1.4143987894058228,-2.208916187286377,-1.4121578931808472,2.3404455184936523,1.044572353363037,-0.32017096877098083,0.6642777919769287
0.28779006004333496,-1.0955848693847656,1.2049897909164429,-1.5909754037857056,-1.3674919605255127,-1.5258735418319702,2.445883274078369,0.6884989738464355,-1.7562040090560913,0.9691975712776184
0.28779006004333496,-1.0955848693847656,1.2049897909164429,-1.5909754037857056,-1.3674919605255127,-1.5258735418319702,2.445883274078369,0.6884989738464355,-1.7562040090560913,0.9691975712776184
1.5158805847167969,-0.9493985772132874,1.3724119663238525,-1.6114797592163086,-1.2636903524398804,-1.4811131954193115,2.3856301307678223,0.2954740524291992,-1.7175835371017456,0.7368036508560181
1.5158805847167969,-0.9493985772132874,1.3724119663238525,-1.6114797592163086,-1.2636903524398804,-1.4811131954193115,2.3856301307678223,0.2954740524291992,-1.7175835371017456,0.7368036508560181
-0.8114440441131592,-0.5711022615432739,1.8766330480575562,-1.5293757915496826,-1.608885407447815,-1.4198664426803589,2.376845598220825,0.9929704666137695,-2.0433900356292725,0.9339830279350281
-0.8114440441131592,-0.5711022615432739,1.8766330480575562,-1.5293757915496826,-1.608885407447815,-1.4198664426803589,2.376845598220825,0.9929704666137695,-2.0433900356292725,0.9339830279350281
0.15244272351264954,-0.6043434143066406,1.7980929613113403,-1.637587547302246,-2.0842177867889404,-1.3841747045516968,2.2497763633728027,0.5294868350028992,-1.8835864067077637,0.92595374584198
0.15244272351264954,-0.6043434143066406,1.7980929613113403,-1.637587547302246,-2.0842177867889404,-1.3841747045516968,2.2497763633728027,0.5294868350028992,-1.8835864067077637,0.92595374584198
-0.029049718752503395,-0.09412049502134323,1.860442042350769,-1.6289236545562744,-2.208339214324951,-1.3754570484161377,2.1990580558776855,0.708223283290863,-2.1879079341888428,1.1771718263626099
-0.029049718752503395,-0.09412049502134323,1.860442042350769,-1.6289236545562744,-2.208339214324951,-1.3754570484161377,2.1990580558776855,0.708223283290863,-2.1879079341888428,1.1771718263626099
1.381799578666687,-0.635956883430481,1.5991154909133911,-1.6045979261398315,-2.165958881378174,-1.3571771383285522,2.1982920169830322,0.3804352581501007,-1.7672834396362305,0.8559767007827759
1.381799578666687,-0.635956883430481,1.5991154909133911,-1.6045979261398315,-2.165958881378174,-1.3571771383285522,2.1982920169830322,0.3804352581501007,-1.7672834396362305,0.8559767007827759
1.514258861541748,-0.5459232330322266,1.4479519128799438,-1.6121819019317627,-1.8383702039718628,-1.4590247869491577,2.325845241546631,0.5672354698181152,-1.7794883251190186,0.7345096468925476
1.514258861541748,-0.5459232330322266,1.4479519128799438,-1.6121819019317627,-1.8383702039718628,-1.4590247869491577,2.325845241546631,0.5672354698181152,-1.7794883251190186,0.7345096468925476
-0.3530255854129791,0.4525134265422821,1.6805007457733154,-1.3389503955841064,-2.0101771354675293,-1.4900118112564087,2.3991334438323975,1.3002221584320068,-2.0031986236572266,0.7466534972190857
-0.3530255854129791,0.4525134265422821,1.6805007457733154,-1.3389503955841064,-2.0101771354675293,-1.4900118112564087,2.3991334438323975,1.3002221584320068,-2.0031986236572266,0.7466534972190857
-0.42972883582115173,0.4747069478034973,1.613429307937622,-1.0622488260269165,-0.9900143146514893,-1.5232857465744019,2.517505407333374,1.8323558568954468,-1.7369219064712524,0.09597630798816681
-0.42972883582115173,0.4747069478034973,1.613429307937622,-1.0622488260269165,-0.9900143146514893,-1.5232857465744019,2.517505407333374,1.8323558568954468,-1.7369219064712524,0.09597630798816681
-0.7046595811843872,0.8876350522041321,1.5725022554397583,-1.103108525276184,-1.3965035676956177,-1.5911256074905396,2.5393424034118652,1.5061018466949463,-0.8501527309417725,-0.4590218663215637
-0.7046595811843872,0.8876350522041321,1.5725022554397583,-1.103108525276184,-1.3965035676956177,-1.5911256074905396,2.5393424034118652,1.5061018466949463,-0.8501527309417725,-0.4590218663215637
0.09168706834316254,0.4427698254585266,1.320015549659729,-0.9082900881767273,-1.9977959394454956,-1.4670895338058472,2.522918939590454,2.1092941761016846,-0.6382114291191101,-0.3390708565711975
0.09168706834316254,0.4427698254585266,1.320015549659729,-0.9082900881767273,-1.9977959394454956,-1.4670895338058472,2.522918939590454,2.1092941761016846,-0.6382114291191101,-0.3390708565711975
-0.10242876410484314,1.2210897207260132,0.6440659761428833,-0.9307116866111755,-2.1010866165161133,-1.692469835281372,2.61179780960083,2.0522849559783936,1.0317813158035278,-1.7598905563354492
-0.10242876410484314,1.2210897207260132,0.6440659761428833,-0.9307116866111755,-2.1010866165161133,-1.692469835281372,2.61179780960083,2.0522849559783936,1.0317813158035278,-1.7598905563354492
-0.29715490341186523,1.2178380489349365,-0.16392745077610016,-0.8146947622299194,-1.874670147895813,-1.7610931396484375,2.632554531097412,2.006916046142578,1.1816270351409912,-1.7681283950805664
-0.29715490341186523,1.2178380489349365,-0.16392745077610016,-0.8146947622299194,-1.874670147895813,-1.7610931396484375,2.632554531097412,2.006916046142578,1.1816270351409912,-1.7681283950805664
